,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1403,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,43.05,2208.05
1404,1.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,35.1,446.1
1405,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,45.0,96.45
1406,0.0,0.0,1.0,0.0,72.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,99.4,7285.7
1407,1.0,0.0,0.0,0.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,79.8,1001.2
1408,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,29.05,44.75
1409,1.0,1.0,1.0,0.0,58.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,97.8,5458.8
1410,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,25.85,25.85
1411,0.0,0.0,0.0,0.0,30.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,95.0,2852.4
1412,0.0,0.0,1.0,0.0,72.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,85.95,6151.9
1413,1.0,0.0,1.0,0.0,46.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,45.55,2062.15
1414,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,70.7,553.4
1415,1.0,1.0,1.0,1.0,61.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,65.2,3965.05
1416,1.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,73.85,511.25
1417,0.0,0.0,0.0,0.0,32.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,108.15,3432.9
1418,1.0,1.0,1.0,0.0,26.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,85.7,2067.0
1419,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,84.65,84.65
1420,1.0,1.0,0.0,0.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,95.15,997.65
1421,0.0,1.0,1.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,101.95,700.85
1422,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,19.55,876.15
1423,0.0,0.0,1.0,1.0,69.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,59.75,4069.9
1424,1.0,0.0,1.0,1.0,72.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,74.55,5430.65
1425,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,79.85,2001.0
1426,0.0,0.0,1.0,1.0,51.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,84.2,4299.75
1427,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19.95,170.9
1428,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,19.9,199.45
1429,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.1,39.8
1430,1.0,0.0,1.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,49.6,962.9
1431,0.0,1.0,0.0,0.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,100.3,832.35
1432,0.0,0.0,1.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,45.0,2689.35
1433,1.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,20.3,470.6
1434,1.0,0.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,90.6,5817.45
1435,0.0,0.0,1.0,0.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,92.0,6782.15
1436,0.0,0.0,1.0,1.0,28.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,64.4,1802.15
1437,0.0,0.0,1.0,1.0,31.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,89.3,2823.0
1438,0.0,0.0,1.0,1.0,59.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,86.75,5186.0
1439,0.0,0.0,1.0,1.0,69.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,79.2,5420.65
1440,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,19.55,839.4
1441,0.0,0.0,1.0,1.0,56.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,75.85,4261.2
1442,1.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,65.0,663.05
1443,0.0,1.0,1.0,0.0,29.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,95.9,2745.2
1444,1.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,24.9,505.95
1445,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,65.55,237.2
1446,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,44.4,44.4
1447,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,51.7,3005.8
1448,0.0,0.0,0.0,0.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,64.5,1888.45
1449,0.0,0.0,1.0,1.0,68.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,95.1,6683.4
1450,0.0,0.0,1.0,0.0,71.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,4.0,84.2,5956.85
1451,1.0,0.0,1.0,0.0,49.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,100.85,4847.35
1452,1.0,1.0,0.0,0.0,55.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,100.0,5509.3
1453,0.0,0.0,1.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,19.25,1237.65
1454,1.0,0.0,1.0,1.0,70.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,115.15,8250.0
1455,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,58.2,469.25
1456,0.0,0.0,1.0,1.0,68.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,24.0,1664.3
1457,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.25,58.9
1458,1.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,39.5,1082.75
1459,1.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,19.6,561.15
1460,0.0,0.0,1.0,0.0,54.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,109.75,6110.2
1461,1.0,0.0,1.0,1.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,67.45,4508.65
1462,0.0,0.0,0.0,0.0,35.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,61.2,2021.2
1463,0.0,0.0,1.0,1.0,71.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,106.0,7723.7
1464,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,30.25,63.75
1465,1.0,0.0,1.0,0.0,55.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,77.75,4458.15
1466,1.0,0.0,1.0,1.0,32.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,89.6,2901.8
1467,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,29.95,29.95
1468,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,59.45,1507.0
1469,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,20.25,174.65
1470,0.0,1.0,1.0,1.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,40.05,880.2
1471,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,70.3,208.85
1472,1.0,1.0,0.0,0.0,52.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.5,2566.3
1473,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,20.3,1131.5
1474,1.0,0.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.2,382.2
1475,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30.2,30.2
1476,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,63.6,155.65
1477,1.0,0.0,0.0,0.0,55.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,84.25,4589.85
1478,0.0,0.0,1.0,1.0,72.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,68.4,4855.35
1479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,35.9,35.9
1480,1.0,0.0,0.0,0.0,39.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,58.6,2224.5
1481,0.0,0.0,1.0,1.0,15.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,74.9,1107.25
1482,1.0,1.0,1.0,0.0,24.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,93.55,2264.05
1483,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,75.3,75.3
1484,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,55.9,157.55
1485,0.0,0.0,1.0,0.0,48.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,96.9,4473.45
1486,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,75.3,244.1
1487,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,19.8,457.3
1488,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,20.55,96.1
1489,0.0,0.0,0.0,0.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,24.6,1266.4
1490,0.0,0.0,1.0,1.0,72.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,84.5,6130.85
1491,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,80.95,171.15
1492,0.0,1.0,1.0,1.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,79.4,5154.6
1493,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,69.75,324.6
1494,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,51.2,51.2
1495,1.0,0.0,1.0,0.0,71.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,47.6,3377.8
1496,0.0,1.0,1.0,0.0,45.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,98.7,4525.8
1497,0.0,0.0,0.0,0.0,42.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,101.75,4273.45
1498,1.0,0.0,1.0,1.0,72.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,85.9,6110.75
1499,0.0,1.0,1.0,0.0,40.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,98.15,4116.8
1500,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.15,1275.7
1501,1.0,0.0,1.0,0.0,15.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,101.75,1669.4
1502,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,19.45,113.5
1503,1.0,0.0,0.0,0.0,69.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,66.9,4577.9
1504,0.0,0.0,1.0,0.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,91.7,6075.9
1505,1.0,1.0,0.0,0.0,56.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,110.5,6139.5
1506,1.0,0.0,1.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,20.35,869.9
1507,1.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,99.8,442.85
1508,1.0,0.0,1.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,24.3,1261.7
1509,1.0,0.0,1.0,1.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,20.0,817.95
1510,0.0,0.0,1.0,0.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,67.8,4804.65
1511,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,70.25,70.25
1512,0.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,19.3,504.2
1513,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,20.15,165.5
1514,0.0,0.0,1.0,1.0,71.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,85.45,6029.9
1515,0.0,1.0,1.0,0.0,19.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,66.4,1286.05
1516,0.0,0.0,1.0,1.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,54.9,2549.1
1517,1.0,0.0,1.0,1.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,24.7,1810.55
1518,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,51.55,765.5
1519,0.0,0.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,19.8,1013.2
1520,0.0,0.0,1.0,0.0,65.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,90.65,5931.0
1521,0.0,0.0,1.0,1.0,72.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,114.45,8100.55
1522,0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.95,267.35
1523,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,79.9,324.3
1524,0.0,0.0,1.0,1.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,25.55,1867.7
1525,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,75.8,75.8
1526,0.0,0.0,1.0,1.0,23.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,86.8,1940.8
1527,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,69.55,284.9
1528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,44.65,44.65
1529,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.9,225.6
1530,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19.15,19.15
1531,0.0,0.0,1.0,1.0,39.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,59.8,2343.85
1532,1.0,0.0,1.0,1.0,35.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,72.25,2568.55
1533,0.0,0.0,1.0,0.0,25.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,95.7,2338.35
1534,1.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,75.25,576.7
1535,1.0,1.0,0.0,0.0,22.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,69.75,1545.4
1536,0.0,1.0,1.0,0.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,25.65,1740.8
1537,0.0,0.0,0.0,0.0,68.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,101.35,7110.75
1538,1.0,0.0,1.0,0.0,57.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,58.75,3437.45
1539,1.0,0.0,1.0,1.0,72.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,109.7,8129.3
1540,1.0,1.0,1.0,0.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,92.2,6474.45
1541,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,56.65,654.85
1542,0.0,0.0,0.0,0.0,64.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,105.65,6903.1
1543,1.0,0.0,1.0,1.0,52.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,95.7,4976.15
1544,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,20.3,459.95
1545,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,59.55,59.55
1546,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.85,239.55
1547,0.0,0.0,0.0,1.0,30.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,64.5,1929.95
1548,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.95,1348.5
1549,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.45,19.45
1550,0.0,0.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,50.1,910.45
1551,1.0,0.0,0.0,0.0,50.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,89.7,4304.5
1552,0.0,0.0,1.0,0.0,44.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,59.85,2603.95
1553,1.0,0.0,1.0,1.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,93.25,6688.95
1554,1.0,0.0,1.0,1.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,75.35,5437.75
1555,0.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,85.15,503.6
1556,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,88.45,370.65
1557,0.0,0.0,1.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,20.55,1432.55
1558,0.0,0.0,1.0,0.0,72.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,109.75,7758.9
1559,1.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,20.45,254.5
1560,1.0,0.0,1.0,1.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,80.5,502.85
1561,0.0,0.0,1.0,1.0,18.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,83.25,1611.15
1562,0.0,0.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,20.15,419.9
1563,0.0,1.0,1.0,0.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,24.85,1901.0
1564,1.0,0.0,1.0,0.0,47.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,85.3,4045.65
1565,0.0,0.0,1.0,0.0,56.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,59.5,3389.25
1566,0.0,0.0,1.0,1.0,68.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,82.85,5776.45
1567,1.0,0.0,0.0,0.0,9.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,98.3,923.5
1568,1.0,0.0,1.0,1.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.2,702.9
1569,0.0,0.0,1.0,1.0,69.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,95.2,6671.7
1570,0.0,0.0,1.0,1.0,68.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,75.8,5293.95
1571,0.0,0.0,0.0,0.0,48.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,4.0,78.9,3771.5
1572,0.0,0.0,0.0,0.0,72.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,65.6,4566.5
1573,1.0,1.0,0.0,0.0,17.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,89.15,1496.9
1574,1.0,0.0,0.0,0.0,68.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,110.25,7279.35
1575,0.0,0.0,0.0,0.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,87.75,1242.2
1576,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,25.45,84.2
1577,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,44.6,122.7
